swab_id,Indiv_id,Frog_or_Tadpole,Tank_num,Indiv_num,InitialFrogs,ZE,alive, site_name,date_collected,Julian,Day,observer,species,lifestage, gosner_stage,weight,svl,sex,notes,pit_tag,frog_condition,total_wt, bag_wt,ct0,ct1,ge0,ge1,avg_ge_score
MDF1_10_Sep11,MDF1_10,F,1,10,16,4.584,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,9.9,43.9, M,,3705352,,10.9,1,37.2298,,0.0573,,0.0573
MDF1_10_Sep18,MDF1_10,F,1,10,16,63.768,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,9.1,44.8, M,,3705352, healthy,10.3,1.2,36.3769,,0.7971,,0.7971
MDF1_10_Sep24,MDF1_10,F,1,10,16,0,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,9.9,44.3, M,,3705352, healthy,11,1.1,0,,0,,0
MDF1_10_Oct1,MDF1_10,F,1,10,16,0.728,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,10.2,45.2, M,,3705352, healthy,12.6,2.4,43.3036,,0.0091,,0.0091
MDF1_10_Dec4,MDF1_10,F,1,10,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3705352, healthy,,,0,,0,,0
MDF1_11_JUL20,MDF1_11,F,1,11,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,7.1,39.5, F,,3700518, healthy,8.2,1.1,0,,0,,0
MDF1_11_Jul24,MDF1_11,F,1,11,16,0.736,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,7,40.9, F,,3700518, healthy,9.7,2.8,40.9876,,0.0092,,0.0092
MDF1_11_Jul31,MDF1_11,F,1,11,16,3.48,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6,43.7, F,,3700518, healthy,8.6,2.6,40.2561,,0.0435,,0.0435
MDF1_11_AUG7,MDF1_11,F,1,11,16,2700.104,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,7,41.2, F,,3700518, Healthy,8.3,1.3,30.7053,,33.7513,,33.7513
MDF1_11_Aug14,MDF1_11,F,1,11,16,67051.168,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6.6,41.5, F,,3700518, Healthy,7.8,1.2,25.273,,838.1396,,838.1396
MDF1_11_Aug21,MDF1_11,F,1,11,16,163579.056,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,6.6,41.6, F,,3700518,,7.8,1.2,23.4106,,2044.7382,,2044.7382
MDF1_11_Aug27,MDF1_11,F,1,11,16,6035.344,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,5.2,39.9, F,,3700518,,6.4,1.2,28.5937,,75.4418,,75.4418
MDF1_11_Sep3,MDF1_11,F,1,11,16,0,no, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,,, F, FOUND DEAD 9/3/08,3700518,,,,0,,0,,0
MDF1_11_Sep11,MDF1_11,F,1,11,16,,no, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,0,, F,,3700518, dead,,,,,,,
MDF1_11_Sep18,MDF1_11,F,1,11,16,,no, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF1_11_Sep24,MDF1_11,F,1,11,16,,no, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF1_11_Oct1,MDF1_11,F,1,11,16,,no, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,47,,,,,, dead,,,,,,,
MDF1_12_JUL20,MDF1_12,F,1,12,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,6.5,43.8, M,,3715772, healthy,7.5,1,0,,0,,0
MDF1_12_Jul24,MDF1_12,F,1,12,16,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,6.3,37.5, M,,3715772, healthy,8.8,2.5,0,,0,,0
MDF1_12_Jul31,MDF1_12,F,1,12,16,3.344,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6.3,41, M,,3715772, healthy,8.8,2.5,40.315,,0.0418,,0.0418
MDF1_12_AUG7,MDF1_12,F,1,12,16,72.104,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,6.6,40.3, M,,3715772, Healthy,7.8,1.2,36.1517,,0.9013,,0.9013
MDF1_12_Aug14,MDF1_12,F,1,12,16,82198.808,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6.6,39.9, M,,3715772, Healthy,7.9,1.3,24.9678,,1027.4851,,1027.4851
MDF1_12_Aug21,MDF1_12,F,1,12,16,31501.512,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,7.3,42.4, M,,3715772,,8.5,1.2,26.0266,,393.7689,,393.7689
MDF1_12_Aug27,MDF1_12,F,1,12,16,3995.128,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,6.4,40.5, M,,3715772,,7.5,1.1,29.2728,,49.9391,,49.9391
MDF1_12_Sep3,MDF1_12,F,1,12,16,26.208,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,5.7,37.9, M,,3715772, HEALTHY,6.8,1.1,37.1549,,0.3276,,0.3276
MDF1_12_Sep11,MDF1_12,F,1,12,16,2.792,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,6.4,39.9, M,,3715772,,7.5,1.1,38.0195,,0.0349,,0.0349
MDF1_12_Sep18,MDF1_12,F,1,12,16,43.896,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,6.6,40.7, M,,3715772, healthy,7.7,1.1,36.9281,,0.5487,,0.5487
MDF1_12_Sep24,MDF1_12,F,1,12,16,0,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,7.4,40.4, M, slow righting reflex,3715772, sick,8.5,1.1,0,,0,,0
MDF1_12_Oct1,MDF1_12,F,1,12,16,1.688,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,7.1,41.5, M,,3715772, healthy,9.6,2.5,41.9845,,0.0211,,0.0211
MDF1_12_Dec4,MDF1_12,F,1,12,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3715772, healthy,,,0,,0,,0
MDF1_13_JUL20,MDF1_13,F,1,13,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,6.7,39.5, M,,3705159, healthy,7.8,1.1,0,,0,,0
MDF1_13_Jul24,MDF1_13,F,1,13,16,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,7.4,42.2, M,,3705159, healthy,10.1,2.7,0,,0,,0
MDF1_13_Jul31,MDF1_13,F,1,13,16,1.12,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6,44, M,,3705159, healthy,8.5,2.5,41.9867,,0.014,,0.014
MDF1_13_AUG7,MDF1_13,F,1,13,16,2829.64,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,6.4,44.8, M,,3705159, Healthy,7.6,1.2,30.6348,,35.3705,,35.3705
MDF1_13_Aug14,MDF1_13,F,1,13,16,11029.88,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6.4,41.9, M,,3705159, Healthy,7.6,1.2,27.9775,,137.8735,,137.8735
MDF1_13_Aug21,MDF1_13,F,1,13,16,2403.064,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,6.3,39.7, M,,3705159,,7.5,1.2,30.1132,,30.0383,,30.0383
MDF1_13_Aug27,MDF1_13,F,1,13,16,33.032,no, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,,, M, swabbed after death,3705159, dead,,,37.1665,,0.4129,,0.4129
MDF1_13_Sep18,MDF1_13,F,1,13,16,,no, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF1_13_Sep24,MDF1_13,F,1,13,16,,no, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF1_13_Oct1,MDF1_13,F,1,13,16,,no, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,47,,,,,, dead,,,,,,,
MDF1_13_Sep11,MDF1_13,F,1,13,16,,no,,,,,,,,,,,,,, dead,,,,,,,
MDF1_13_Sep3,MDF1_13,F,1,13,16,,no,,,,,,,,,,,,,, dead,,,,,,,
MDF1_14_JUL20,MDF1_14,F,1,14,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,6.7,42.2, F,,3710833, healthy,7.8,1.1,0,,0,,0
MDF1_14_Jul24,MDF1_14,F,1,14,16,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,7.3,42, F,,3710833, healthy,10.1,2.7,0,,0,,0
MDF1_14_Jul31,MDF1_14,F,1,14,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,5.6,41.5, F,,3710833, healthy,8.1,2.5,0,,0,,0
MDF1_14_AUG7,MDF1_14,F,1,14,16,5003.888,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,6.7,39.6, F,,3710833, Healthy,7.9,1.2,29.7778,,62.5486,,62.5486
MDF1_14_Aug14,MDF1_14,F,1,14,16,9697.464,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6,41.8, F,,3710833, Healthy,7.3,1.3,28.1705,,121.2183,,121.2183
MDF1_14_Aug21,MDF1_14,F,1,14,16,2043.768,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,6.8,39.4, F,,3710833,,8,1.2,30.3704,,25.5471,,25.5471
MDF1_14_Aug27,MDF1_14,F,1,14,16,1329.056,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.8,42.7, F,,3710833,,9,1.2,31.0845,,16.6132,,16.6132
MDF1_14_Sep3,MDF1_14,F,1,14,16,21.928,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,7.2,40.9, F,,3710833, HEALTHY,8.4,1.2,37.433,,0.2741,,0.2741
MDF1_14_Sep11,MDF1_14,F,1,14,16,0,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,7.9,39.7, F,,3710833,,9,1.1,0,,0,,0
MDF1_14_Sep18,MDF1_14,F,1,14,16,11.104,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,7.9,41, F,,3710833, healthy,9,1.1,38.9563,,0.1388,,0.1388
MDF1_14_Sep24,MDF1_14,F,1,14,16,2.248,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,9,41.9, F,,3710833, healthy,10.1,1.1,40.4553,,0.0281,,0.0281
MDF1_14_Oct1,MDF1_14,F,1,14,16,15.592,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,7.8,43, F,,3710833, healthy,10.4,2.6,38.5064,,0.1949,,0.1949
MDF1_14_Dec4,MDF1_14,F,1,14,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,3710833, healthy,,,0,,0,,0
MDF1_15_JUL20,MDF1_15,F,1,15,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,7.1,41.6, M,,3715401, healthy,8.1,1.1,0,,0,,0
MDF1_15_Jul24,MDF1_15,F,1,15,16,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,7.3,42.2, M,,3715401, healthy,9.8,2.5,0,,0,,0
MDF1_15_Jul31,MDF1_15,F,1,15,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,7.5,44.7, M,,3715401, healthy,10,2.5,0,,0,,0
MDF1_15_AUG7,MDF1_15,F,1,15,16,18067.568,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,6.7,43.6, M,,3715401, Healthy,8,1.3,27.8477,,225.8446,,225.8446
MDF1_15_Aug14,MDF1_15,F,1,15,16,18984.712,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6.2,41.9, M,,3715401, Healthy,7.4,1.2,27.1638,,237.3089,,237.3089
MDF1_15_Aug21,MDF1_15,F,1,15,16,29400.616,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,6.8,42.1, M,,3715401,,7.9,1.1,26.1362,,367.5077,,367.5077
MDF1_15_Aug27,MDF1_15,F,1,15,16,4758.272,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,6.2,42.8, M,,3715401,,7.3,1.1,28.985,,59.4784,,59.4784
MDF1_15_Sep3,MDF1_15,F,1,15,16,0.8,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,6.3,42.7, M,,3715401, HEALTHY,7.4,1.1,42.592,,0.01,,0.01
MDF1_15_Sep11,MDF1_15,F,1,15,16,0,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,6.9,42.2, M,,3715401,,7.9,1,0,,0,,0
MDF1_15_Sep18,MDF1_15,F,1,15,16,27.696,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,7,43.2, M,,3715401, healthy,8,1,37.6078,,0.3462,,0.3462
MDF1_15_Sep24,MDF1_15,F,1,15,16,3.464,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,7.6,42.6, M,,3715401, healthy,8.7,1.1,39.813,,0.0433,,0.0433
MDF1_15_Oct1,MDF1_15,F,1,15,16,0,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,7.8,42.7, M,,3715401, healthy,10.3,2.5,0,,0,,0
MDF1_15_Dec4,MDF1_15,F,1,15,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3715401, healthy,,,0,,0,,0
MDF1_16_JUL20,MDF1_16,F,1,16,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,5.5,41.3, F,,3704707, healthy,6.6,1.1,0,,0,,0
MDF1_16_Jul24,MDF1_16,F,1,16,16,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,5.3,38.6, F,,3704707, healthy,7.8,2.6,0,,0,,0
MDF1_16_Jul31,MDF1_16,F,1,16,16,4.528,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,3.7,39.4, F,,3704707, healthy,6.3,2.6,39.8509,,0.0566,,0.0566
MDF1_16_AUG7,MDF1_16,F,1,16,16,0,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,5.1,40.1, F,,3704707, Healthy,6.3,1.2,0,,0,,0
MDF1_16_Aug14,MDF1_16,F,1,16,16,162369.96,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,4.3,38.7, F, VERY SKINNY,3704707, Healthy,5.5,1.2,23.9477,,2029.6245,,2029.6245
MDF1_16_Aug21,MDF1_16,F,1,16,16,32989.408,no, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,5.3,37.9, F, very skinny,3704707, dead,6.4,1.1,25.9533,,412.3676,,412.3676
MDF1_16_Sep3,MDF1_16,F,1,16,16,,no, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,,,,,,, dead,,,,,,,
MDF1_16_Sep11,MDF1_16,F,1,16,16,,no, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,,,,,,, dead,,,,,,,
MDF1_16_Sep18,MDF1_16,F,1,16,16,,no, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF1_16_Sep24,MDF1_16,F,1,16,16,,no, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF1_16_Oct1,MDF1_16,F,1,16,16,,no, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,47,,,,,, dead,,,,,,,
MDF1_17_Aug21,MDF1_17,F,1,17,16,0,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,7.6,41.8, M,,75202,,8.8,1.2,0,,0,,0
MDF1_17_Aug27,MDF1_17,F,1,17,16,0,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.7,40.6, M,,75202,,8.9,1.2,0,,0,,0
MDF1_17_Sep3,MDF1_17,F,1,17,16,0,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,7.8,46, M,,75202, HEALTHY,9,1.2,0,,0,,0
MDF1_17_Sep11,MDF1_17,F,1,17,16,1554.856,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,8.2,42, M,,75202,,9.3,1.1,27.9845,,19.4357,,19.4357
MDF1_17_Sep18,MDF1_17,F,1,17,16,14155.776,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,8.1,42.4, M,,75202, healthy,9.2,1.1,28.4041,,176.9472,,176.9472
MDF1_17_Sep24,MDF1_17,F,1,17,16,122.944,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,8.3,41.6, M,,75202, healthy,9.4,1.1,34.5174,,1.5368,,1.5368
MDF1_17_Oct1,MDF1_17,F,1,17,16,29.016,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,8.3,44.3, M,,75202, healthy,10.8,2.5,37.5359,,0.3627,,0.3627
MDF1_17_Dec4,MDF1_17,F,1,17,16,4.376,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,75202, healthy,,,41.8822,,0.0547,,0.0547
MDF1_18_Aug27,MDF1_18,F,1,18,16,,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.6,45.7, M,,75298,,8.8,1.2,,,,,
MDF1_18_Sep3,MDF1_18,F,1,18,16,29.936,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,9,43.3,,,75298, HEALTHY,10.1,1.1,36.9478,,0.3742,,0.3742
MDF1_18_Sep11,MDF1_18,F,1,18,16,25.784,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,9.9,43.6,,,75298,,11,1.1,34.4897,,0.3223,,0.3223
MDF1_18_Sep18,MDF1_18,F,1,18,16,2706.12,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,9.8,45.8,, slow righting reflex,75298, sick,10.9,1.1,30.8459,,33.8265,,33.8265
MDF1_18_Sep24,MDF1_18,F,1,18,16,778.816,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,10,44.2,, slow righting reflex,75298, sick,11.2,1.2,31.7776,,9.7352,,9.7352
MDF1_18_Oct1,MDF1_18,F,1,18,16,5556.128,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,10.9,45.7,,,75298, healthy,13.4,2.5,29.3214,,69.4516,,69.4516
MDF1_18_Dec4,MDF1_18,F,1,18,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,,,,75298, healthy,,,0,,0,,0
MDF2_1_JUL20,MDF2_1,F,2,1,1,3.56,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,6.4,41.7, F,,3704717, healthy,7.4,1,41.3873,,0.0445,,0.0445
MDF2_1_Jul24,MDF2_1,F,2,1,1,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,6.1,41.3, F,,3704717, healthy,8.7,2.6,0,,0,,0
MDF2_1_Jul31,MDF2_1,F,2,1,1,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,5.4,40.3, F,,3704717, healthy,6.4,1,0,,0,,0
MDF2_1_AUG7,MDF2_1,F,2,1,1,0,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,5.2,41.2, F,,3704717, Healthy,6.3,1.1,0,,0,,0
MDF2_1_Aug14,MDF2_1,F,2,1,1,40.6,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6.4,41.3, F,,3704717, Healthy,7.6,1.2,36.3759,,0.5075,,0.5075
MDF2_1_Aug21,MDF2_1,F,2,1,1,12196.648,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,7.1,41.6, F,,3704717,,8.3,1.2,27.5335,,152.4581,,152.4581
MDF2_1_Aug27,MDF2_1,F,2,1,1,6255.144,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,6.9,40.3, F,,3704717,,8.1,1.2,28.5348,,78.1893,,78.1893
MDF2_1_Sep3,MDF2_1,F,2,1,1,412.696,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,6.8,42.1, F,,3704717, HEALTHY,7.9,1.1,32.8589,,5.1587,,5.1587
MDF2_1_Sep11,MDF2_1,F,2,1,1,2.544,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,6.9,41, F,,3704717,,8,1.1,38.1669,,0.0318,,0.0318
MDF2_1_Sep18,MDF2_1,F,2,1,1,390.936,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,7.4,40.6, F,,3704717, healthy,8.6,1.2,33.701,,4.8867,,4.8867
MDF2_1_Sep24,MDF2_1,F,2,1,1,0.576,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,7.5,40.1, F,,3704717, healthy,8.6,1.1,42.4835,,0.0072,,0.0072
MDF2_1_Oct1,MDF2_1,F,2,1,1,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,6.6,40.8, F,,3704717, healthy,9.2,2.6,0,,0,,0
MDF2_1_Dec4,MDF2_1,F,2,1,1,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,3704717, healthy,,,0,,0,,0
MDF3_1_JUL20,MDF3_1,F,3,1,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,6.7,42.2, M,,3706555, healthy,8.8,2.2,0,,0,,0
MDF3_1_Jul24,MDF3_1,F,3,1,8,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,6.4,41.2, M,,3706555, healthy,9,2.6,0,,0,,0
MDF3_1_Jul31,MDF3_1,F,3,1,8,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,5.7,41.9, M,,3706555, healthy,6.9,1.2,0,,0,,0
MDF3_1_AUG7,MDF3_1,F,3,1,8,5.688,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,6.1,41.4, M,,3706555, Healthy,7.3,1.2,39.9698,,0.0711,,0.0711
MDF3_1_Aug14,MDF3_1,F,3,1,8,177.832,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6,40.1, M,,3706555, Healthy,7.2,1.2,34.1626,,2.2229,,2.2229
MDF3_1_Aug21,MDF3_1,F,3,1,8,3317.384,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,6.6,41.9, M,,3706555,,7.8,1.2,29.6011,,41.4673,,41.4673
MDF3_1_Aug27,MDF3_1,F,3,1,8,14031.264,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.3,40.3, M,,3706555,,8.5,1.2,27.2049,,175.3908,,175.3908
MDF3_1_Sep3,MDF3_1,F,3,1,8,4812.856,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,6.5,40.2, M,,3706555, HEALTHY,7.5,1,29.0309,,60.1607,,60.1607
MDF3_1_Sep11,MDF3_1,F,3,1,8,382.072,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,7.4,41.1, M,,3706555,,8.6,1.2,30.2117,,4.7759,,4.7759
MDF3_1_Sep18,MDF3_1,F,3,1,8,7.344,yes, mesocosm density experiment,9/19/2008,39710,61, EC, Rana sierrae, adult,46,6.2,40.2, M,,3706555, healthy,7.4,1.2,39.5672,,0.0918,,0.0918
MDF3_1_Sep24,MDF3_1,F,3,1,8,0,yes, mesocosm density experiment,9/25/2008,39716,67, EC, Rana sierrae, adult,46,7.4,40.9, M,,3706555, healthy,8.6,1.2,0,,0,,0
MDF3_1_Oct1,MDF3_1,F,3,1,8,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7.7,40.8, M,,3706555, healthy,10.2,2.5,0,,0,,0
MDF3_1_Dec4,MDF3_1,F,3,1,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3706555, healthy,,,0,,0,,0
MDF3_2_JUL20,MDF3_2,F,3,2,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,10.4,48, F,,3705059, healthy,11.6,1.2,0,,0,,0
MDF3_2_Jul24,MDF3_2,F,3,2,8,0,yes, mesocosm density experiment,7/24/2008,39653,4, MT, Rana sierrae, adult,46,10.5,45.4, F,,3705059, healthy,13.3,2.8,0,,0,,0
MDF3_2_Jul31,MDF3_2,F,3,2,8,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,9.6,46.5, F,,3705059, healthy,10.7,1.1,0,,0,,0
MDF3_2_AUG7,MDF3_2,F,3,2,8,0,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,8.5,45.9, F,,3705059, Healthy,9.7,1.2,0,,0,,0
MDF3_2_Aug14,MDF3_2,F,3,2,8,104.768,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,8.7,44.5, F,,3705059, Healthy,10.1,1.4,34.9554,,1.3096,,1.3096
MDF3_2_Aug21,MDF3_2,F,3,2,8,28067.296,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,10.5,46, F,,3705059,,11.7,1.2,26.2099,,350.8412,,350.8412
MDF3_2_Aug27,MDF3_2,F,3,2,8,11785.104,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,9.3,45, F,,3705059,,10.4,1.1,27.4921,,147.3138,,147.3138
MDF3_2_Sep3,MDF3_2,F,3,2,8,1689.408,yes, mesocosm density experiment,9/4/2008,39695,46, EC, Rana sierrae, adult,46,9.2,45, F,,3705059, HEALTHY,10.3,1.1,30.6624,,21.1176,,21.1176
MDF3_2_Sep11,MDF3_2,F,3,2,8,41.72,yes, mesocosm density experiment,9/11/2008,39702,53, EC, Rana sierrae, adult,46,11.1,45.3, F,,3705059,,12.2,1.1,33.7261,,0.5215,,0.5215
